Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
544.0,111.88590598106384,4.081891001014032,45.203665570476545,54244398684.57186,104846705.73031235
546.0,112.33440279960632,4.098253340055215,45.38486533837447,54461838406.04937,108001123.19766045
548.0,112.77696967124939,4.114399339096528,45.563669314468754,54676403177.3625,50651808.73569679
550.0,112.75230574607849,4.11349953448466,45.55370470082681,54664445640.99216,66419272.4793911
552.0,113.32496213912964,4.134391540112825,45.785066889400056,54942080267.28007,85571957.67646599
554.0,113.45831751823425,4.139256693745276,45.838944559748356,55006733471.69802,45126383.85000801
556.0,113.69727754592896,4.1479745816516775,45.93548816890008,55122585802.6801,64613990.56933212
558.0,113.99141550064087,4.158705504906645,46.054324528312804,55265189433.97535,81684440.6320839
560.0,114.37121534347534,4.172561598281935,46.20776963767371,55449323565.208435,62350250.5099659
562.0,114.5058364868164,4.177472930310145,46.262158696679336,55514590436.01521,72848523.11583138
564.0,114.972252368927,4.1944890037398,46.45059804805982,55740717657.67176,98703193.14494324
566.0,115.32018756866455,4.207182591446773,46.59116934049584,55909403208.594986,53143116.265958786
568.0,115.41070985794067,4.210485081735853,46.62774176894632,55953290122.735596,39129612.549367905
570.0,115.64302659034729,4.218960604824132,46.72160138232704,56065921658.79246,55744263.02882767
572.0,115.87062811851501,4.227264104907531,46.81355597904242,56176267174.85091,83173208.69976807
574.0,116.32924747467041,4.243995740642762,46.99884541132627,56398614493.59153,94476911.21658325
576.0,116.65011024475098,4.255701655183723,47.128479016431044,56554174819.71724,87210963.62112427
578.0,117.04878187179565,4.270246240692721,47.2895486233967,56747458348.07603,65178386.79460716
580.0,117.18786478042603,4.275320349608899,47.34574030574639,56814888366.89567,46969376.940963745
582.0,117.43630290031433,4.284384023151951,47.446113213199894,56935335855.83988,68816663.27562332
584.0,117.7556369304657,4.296034165254862,47.575129183331796,57090155019.99816,77783601.86019897
586.0,118.07805681228638,4.307796887311871,47.70539188606723,57246470263.28068,29235874.73603058
588.0,117.99684762954712,4.304834163550407,47.67258209911857,57207098518.94228,63749263.077386856
590.0,118.60402035713196,4.326985415498164,47.917889429658516,57501467315.590225,91503276.23785591
592.0,118.7517957687378,4.332376649698002,47.977593019911424,57573111623.89371,39219570.33182907
594.0,118.92760157585144,4.338790506168045,48.04862133076462,57658345596.91754,48512674.50929451
596.0,119.15204977989197,4.346978964725299,48.13930193494241,57767162321.930885,57765148.86274147
598.0,119.40419316291809,4.35617781597573,48.24117182697377,57889406192.36851,58612797.95782089
